Column1,Column2,Column3,Column4,Column5,Column6
3000,97,0.78600589,0.598083576,0.138764801,0.059069403
3000,98,0.781046196,0.57500825,0.166752057,0.0792237
3000,99,0.808252502,0.57390322,0.02259815,0.028757232
4000,0,10.7657401,0,0.37145072,0
4000,1,10.8214622,0,0.895161455,0
4000,2,10.8344942,0,0.809610845,0
4000,3,10.8505844,0,0.826920025,0
4000,4,10.7621398,0,0.846642799,0
4000,5,10.7736057,0,0.71546037,0
4000,6,10.745026,0,0.698227887,0
4000,7,10.6817554,0,0.611958725,0
4000,8,10.7541358,0,0.726882883,0
4000,9,10.7522722,0,0.637755966,0
4000,10,10.7166642,0,1.000221767,0
4000,11,10.722141,0,0.891269889,0
4000,12,10.6967097,0,0.56957502,0
4000,13,10.6699658,0,0.847683949,0
4000,14,10.5584246,0,0.400525578,0
4000,15,10.3156086,0,0.752413504,0
4000,16,10.3643664,0,0.56939246,0
4000,17,10.1759498,0,0.27558841,0
4000,18,10.1654818,0,0.795401449,0
4000,19,10.0501978,0,0.774142966,0
4000,20,9.8545578,0.000117751,0.801970151,0.000907555
4000,21,9.700294,0.000556152,0.764354903,0.001748065
4000,22,9.5847912,0.001260499,0.698947838,0.003774288
4000,23,9.1873086,0.00299164,0.672594073,0.004825293
4000,24,8.9006508,0.005722609,0.514065082,0.006501573
4000,25,8.6333614,0.010445943,0.773824427,0.011237531
4000,26,8.2578174,0.018933113,0.658265214,0.017477289
4000,27,7.87533908,0.024923929,0.40250046,0.013956468
4000,28,7.53037326,0.033089449,0.61972905,0.025549474
4000,29,7.18722294,0.041311358,0.480022572,0.012300658
4000,30,6.73810718,0.057970014,0.960003568,0.037722754
4000,31,6.43465114,0.072375166,0.90623895,0.030860699
4000,32,6.04162648,0.085721596,1.094868789,0.046294084
4000,33,5.56346868,0.105378112,0.74810869,0.046906752
4000,34,5.20210016,0.118431406,0.428502924,0.026042983
4000,35,4.67672834,0.134796256,0.846318095,0.041344755
4000,36,4.39024234,0.152921418,1.059849549,0.036120783
4000,37,4.20494358,0.164259294,0.64132461,0.041385092
4000,38,3.87653108,0.177739494,0.719815088,0.048888283
4000,39,3.49191114,0.196674698,0.587794644,0.016383642
4000,40,3.34305582,0.196458786,0.656296176,0.022411468
4000,41,3.13271006,0.210604188,0.532060415,0.018637708
4000,42,3.074122,0.214066582,0.348017378,0.026290728
4000,43,2.77297702,0.229856928,0.468981969,0.018098198
4000,44,2.67183032,0.233473516,0.219089784,0.036969352
4000,45,2.48197516,0.249294928,0.626938812,0.056598703
4000,46,2.3267713,0.264898082,0.111742789,0.020991436
4000,47,2.2819223,0.258813304,0.299279694,0.019204294
4000,48,2.16178984,0.27330655,0.164746963,0.030794502
4000,49,2.11519972,0.27611479,0.493546664,0.029691348
4000,50,1.92242646,0.295494336,0.119102392,0.022565817
4000,51,1.9057574,0.299997308,0.261360397,0.028024943
4000,52,1.71448194,0.31692594,0.233527881,0.040555218
4000,53,1.70699294,0.323002456,0.276583941,0.03455915
4000,54,1.65234404,0.33450588,0.398852531,0.028916768
4000,55,1.67282532,0.328214158,0.192576027,0.071223821
4000,56,1.58653896,0.341056646,0.211904032,0.046875546
4000,57,1.5119594,0.354397052,0.1955236,0.030269534
4000,58,1.49460412,0.355136974,0.142884757,0.012616206
4000,59,1.4740101,0.35781128,0.208893709,0.046947843
4000,60,1.46066132,0.362181522,0.257750159,0.023372869
4000,61,1.38345452,0.364036784,0.115909927,0.016748431
4000,62,1.34856592,0.38460992,0.275445292,0.068081296
4000,63,1.34812496,0.38104449,0.20084332,0.033046365
4000,64,1.35168076,0.381370836,0.220581767,0.017829202
4000,65,1.24767874,0.402639848,0.203567043,0.046115829
4000,66,1.22975544,0.408500718,0.131010527,0.030360337
4000,67,1.24852194,0.404224438,0.132797291,0.024902765
4000,68,1.2256232,0.41607065,0.111903117,0.043759151
4000,69,1.18583182,0.420994904,0.092292797,0.02266639
4000,70,1.16493846,0.428444034,0.076048437,0.029870346
4000,71,1.2046502,0.42721205,0.07907367,0.026329899
4000,72,1.187895,0.422094544,0.218714734,0.043822386
4000,73,1.17729014,0.43112827,0.10504233,0.021731246
4000,74,1.10483,0.440465764,0.115707471,0.022270905
4000,75,1.1896453,0.426014272,0.14923495,0.057305549
4000,76,1.15324804,0.43714245,0.229067652,0.062718409
4000,77,1.14358552,0.440167076,0.104279376,0.0590576
4000,78,1.09058754,0.458724024,0.105397104,0.013251067
4000,79,1.10957836,0.447433886,0.092961078,0.046973222
4000,80,1.09037778,0.45471096,0.121906627,0.03347267
4000,81,1.06126718,0.470227726,0.102325098,0.046003931
4000,82,1.04756886,0.476463898,0.135837823,0.022081129
4000,83,1.08040028,0.464079058,0.147596819,0.051514011
4000,84,1.040778,0.479699836,0.164360501,0.031893673
4000,85,1.035006468,0.47926684,0.146730896,0.050527143
4000,86,1.036642252,0.485522248,0.149830922,0.054208467
4000,87,1.037443372,0.479655712,0.170433304,0.020087207
4000,88,1.01197412,0.491700274,0.266859985,0.064776781
4000,89,1.00852384,0.482861874,0.184299156,0.028334881
4000,90,1.01351001,0.49911819,0.204632359,0.041284117
4000,91,0.977198236,0.495952028,0.081490693,0.027765948
4000,92,1.0075759,0.488541028,0.08764861,0.058688352
4000,93,1.00408976,0.490154802,0.136635954,0.041637807
4000,94,0.981521934,0.503265058,0.140718044,0.063624186
4000,95,0.995531168,0.494741064,0.121639441,0.029178388
4000,96,0.9945931,0.499939116,0.18137948,0.049698474
4000,97,1.002732728,0.507729052,0.130978499,0.06813364
4000,98,1.0139099,0.491183818,0.100806245,0.025770998
4000,99,0.98736017,0.502940772,0.125015851,0.047650638
5000,0,10.8573832,0,0.968642517,0
5000,1,10.84151,0,0.504979526,0
5000,2,10.8388411,0,0.442873379,0
5000,3,10.729696,0,0.398060251,0
5000,4,10.7075906,0,0.155027391,0
5000,5,10.8112076,0,0.498822499,0
5000,6,10.7837553,0,0.730197122,0
5000,7,10.6523458,0,0.686796294,0
5000,8,10.6697939,0,0.550767302,0
5000,9,10.5840724,0,0.637149012,0
5000,10,10.6276246,0,0.776783346,0
5000,11,10.694546,0,0.565343198,0
5000,12,10.6941176,0,0.314325686,0
5000,13,10.5530662,0,0.633379691,0
5000,14,10.5602354,0,0.353720384,0
5000,15,10.6351284,0,0.430507158,0
5000,16,10.422472,0,0.592801164,0
5000,17,10.529166,0,0.718250543,0
5000,18,10.4098204,0,0.456637845,0
5000,19,10.3103616,0,0.505658408,0
5000,20,10.3456816,0,0.519138183,0
5000,21,10.2653223,0,0.565314972,0
5000,22,10.1616094,0,0.644596274,0
5000,23,10.0126152,0,0.388016555,0
5000,24,9.889993,0,0.731858216,0
5000,25,9.9139358,0.000126823,1.090756222,0.00059858
5000,26,9.6342426,0.000313381,0.581230373,0.001080181
5000,27,9.3673222,0.001303943,0.837241423,0.002871436
5000,28,9.2797792,0.002547375,0.705486781,0.005428366
5000,29,9.1413658,0.004569312,1.391924492,0.008916228
5000,30,8.8919846,0.00738423,1.266311009,0.009010408
5000,31,8.5521362,0.012707838,1.168209177,0.016316959
5000,32,8.4729894,0.013266269,1.121504083,0.013927235
5000,33,8.09614872,0.020493827,1.26320894,0.023168882
5000,34,7.57069446,0.031253714,1.325727583,0.030380865
5000,35,7.39134802,0.034833181,1.346431766,0.033090685
5000,36,7.06221976,0.046380369,1.418691201,0.039066463
5000,37,6.87635582,0.055311241,1.354935612,0.038956058
5000,38,6.49504314,0.06851621,1.119901389,0.040669311
5000,39,6.0253347,0.085358627,1.244041084,0.055875703
5000,40,5.84853992,0.092186017,0.932261339,0.052519955
5000,41,5.60630784,0.10496543,1.394253381,0.040182101
5000,42,5.25247606,0.12006173,1.051356625,0.024892624
5000,43,4.93990696,0.135588054,1.287624774,0.051284207
5000,44,4.66849726,0.146520152,1.211502374,0.045248779
5000,45,4.58656188,0.153333332,1.239703156,0.041342637
5000,46,4.09112318,0.171325954,0.842555792,0.026308972
5000,47,4.09079728,0.170006338,0.867437148,0.035676259
5000,48,3.7465155,0.189137182,1.104039924,0.046976999
5000,49,3.75467686,0.188732396,0.956604611,0.041880741
5000,50,3.34220612,0.208924832,0.694707023,0.020381138
5000,51,3.242528,0.219109062,0.572894057,0.021797236
5000,52,3.0120981,0.23120866,0.835001393,0.045190739
5000,53,2.93554224,0.23263288,0.960845061,0.036600318
5000,54,2.81268526,0.239640754,0.664583798,0.036100358
5000,55,2.70140038,0.248516056,0.444551103,0.048814774
5000,56,2.62230828,0.256743316,0.63376903,0.054592379
5000,57,2.36958136,0.272456876,0.664559519,0.056430152
5000,58,2.38948644,0.274861708,0.484554523,0.048051591
5000,59,2.25992584,0.281910448,0.502375491,0.050404167
5000,60,2.26342888,0.285987254,0.303376173,0.054073457
5000,61,2.15330536,0.287765292,0.413743223,0.051165503
5000,62,2.04964514,0.300030582,0.385121146,0.042277696
5000,63,2.05220794,0.304972036,0.525176864,0.052433407
5000,64,1.96446632,0.310034174,0.264551105,0.026119284
5000,65,1.91067518,0.317165356,0.321972939,0.035800933
5000,66,1.83900966,0.32702539,0.316830847,0.060152861
5000,67,1.7643827,0.325584186,0.426018993,0.056734486
5000,68,1.72367256,0.3374581,0.162611537,0.019617483
5000,69,1.66351906,0.343915658,0.139801209,0.025980188
5000,70,1.6284231,0.345960836,0.285926804,0.02577732
5000,71,1.56497676,0.350305256,0.132554285,0.013362761
5000,72,1.56957228,0.35336213,0.22742236,0.029344792
5000,73,1.54599326,0.351934202,0.287470587,0.068218395
5000,74,1.510857,0.357668714,0.285053915,0.044501686
5000,75,1.47037172,0.36791872,0.156236191,0.040597954
5000,76,1.46206318,0.368776624,0.107711441,0.053867587
5000,77,1.43838578,0.378066112,0.107491211,0.027964766
5000,78,1.39200596,0.381756546,0.16278625,0.048242167
5000,79,1.40075678,0.372294934,0.194512094,0.020130558
5000,80,1.3582901,0.387114012,0.177704566,0.035366316
5000,81,1.27510992,0.408247422,0.247402671,0.042593172
5000,82,1.29797548,0.396582214,0.20845513,0.057400138
5000,83,1.35054592,0.390414742,0.262544477,0.047554668
5000,84,1.26059348,0.402611604,0.121336444,0.029190263
5000,85,1.35316392,0.386508954,0.159043039,0.036505558
5000,86,1.23631608,0.409254808,0.093464449,0.03394237
5000,87,1.2566127,0.410182928,0.070056365,0.034483973
5000,88,1.2922896,0.39925047,0.089698736,0.053756752
5000,89,1.25275808,0.405686042,0.136422264,0.050712156
5000,90,1.1453144,0.434496922,0.083221391,0.019985623
5000,91,1.2111124,0.428045846,0.163368499,0.054289404
5000,92,1.22449118,0.413284354,0.096513044,0.040939603
5000,93,1.1795955,0.428519204,0.097374562,0.036172825
5000,94,1.17627714,0.426866602,0.188866624,0.041736527
5000,95,1.14786984,0.431948688,0.153859931,0.035502861
5000,96,1.17188616,0.429831552,0.084571409,0.013049763
5000,97,1.16056286,0.436710812,0.070335845,0.063226986
5000,98,1.15868044,0.438555694,0.171066711,0.072314062
5000,99,1.1580571,0.424786598,0.148180202,0.027337131
